sample_id,no_data,clouds,artificial,cultivated,broadleaf,coniferous,herbaceous,natural,snow,water
53,0.0,0.0,0.0020294189453125,0.2056884765625,0.5204925537109375,0.0037994384765625,0.266876220703125,0.0,0.0,0.0011138916015625
54,0.0,0.0,0.00238037109375,0.0804595947265625,0.5571441650390625,0.009063720703125,0.3509521484375,0.0,0.0,0.0
55,0.0,0.0,0.009521484375,0.164794921875,0.589508056640625,0.008544921875,0.22760009765625,0.0,0.0,3.0517578125e-05
56,0.0,0.0,0.0047454833984375,0.1525421142578125,0.55206298828125,0.005950927734375,0.2834014892578125,0.0,0.0,0.0012969970703125
57,0.0,0.0,0.0008697509765625,0.1273193359375,0.7141265869140625,0.023468017578125,0.133697509765625,0.0,0.0,0.000518798828125
58,0.0,0.0,0.0076141357421875,0.25543212890625,0.4429931640625,0.0253753662109375,0.268585205078125,0.0,0.0,0.0
59,0.0,0.0,0.0080108642578125,0.2530670166015625,0.2730255126953125,0.034332275390625,0.4295501708984375,0.0,0.0,0.00201416015625
60,0.0,0.0,0.000244140625,0.0930633544921875,0.74261474609375,0.049224853515625,0.11444091796875,0.0,0.0,0.0004119873046875
61,0.0,0.0,0.003631591796875,0.1161041259765625,0.611297607421875,0.07794189453125,0.1879119873046875,0.0,0.0,0.00311279296875
62,0.0,0.0,0.083709716796875,0.1852569580078125,0.389984130859375,0.0289459228515625,0.3090667724609375,0.0,0.0,0.0030364990234375
63,0.0,0.0,0.0973968505859375,0.2518310546875,0.3400421142578125,0.0222015380859375,0.2881622314453125,0.0,0.0,0.0003662109375
64,0.0,0.0,0.009735107421875,0.18780517578125,0.462799072265625,0.0311126708984375,0.30810546875,0.0,0.0,0.0004425048828125
65,0.0,0.0,0.0155792236328125,0.145599365234375,0.5693817138671875,0.0362701416015625,0.2330474853515625,0.0,0.0,0.0001220703125
66,0.0,0.0,0.0169525146484375,0.18499755859375,0.592193603515625,0.0273895263671875,0.1783599853515625,0.0,0.0,0.0001068115234375
67,0.0,0.0,0.0063629150390625,0.223724365234375,0.5514068603515625,0.0477142333984375,0.1707916259765625,0.0,0.0,0.0
68,0.0,0.0,0.009490966796875,0.153106689453125,0.572601318359375,0.047088623046875,0.21771240234375,0.0,0.0,0.0
69,0.0,0.0,0.0096588134765625,0.1260986328125,0.4940643310546875,0.1266632080078125,0.2435150146484375,0.0,0.0,0.0
70,0.0,0.0,0.0091094970703125,0.19415283203125,0.2207183837890625,0.0775909423828125,0.497100830078125,0.0,0.0,0.0013275146484375
71,0.0,0.0,0.0017547607421875,0.11822509765625,0.433013916015625,0.193206787109375,0.2537994384765625,0.0,0.0,0.0
72,0.0,0.0,0.0026092529296875,0.1438446044921875,0.4806976318359375,0.108856201171875,0.2639617919921875,0.0,0.0,3.0517578125e-05
73,0.0,0.0,0.0048370361328125,0.194183349609375,0.458648681640625,0.131103515625,0.2108154296875,0.0,0.0,0.0004119873046875
74,0.0,0.0,0.0015869140625,0.0882415771484375,0.5424652099609375,0.1813507080078125,0.18634033203125,0.0,0.0,1.52587890625e-05
75,0.0,0.0,0.000732421875,0.078521728515625,0.5581817626953125,0.223175048828125,0.139373779296875,0.0,0.0,1.52587890625e-05
76,0.0,0.0,0.005035400390625,0.133880615234375,0.484283447265625,0.2235870361328125,0.1532135009765625,0.0,0.0,0.0
77,0.0,0.0,0.013275146484375,0.486846923828125,0.2809295654296875,0.032867431640625,0.181976318359375,0.0,0.0,0.0041046142578125
78,0.0,0.0,0.0131378173828125,0.3898468017578125,0.2652740478515625,0.0382232666015625,0.2847747802734375,0.0,0.0,0.0087432861328125
79,0.0,0.0,0.019378662109375,0.63916015625,0.1313629150390625,0.0265960693359375,0.17633056640625,0.0,0.0,0.007171630859375
80,0.0,0.0,0.0176849365234375,0.63446044921875,0.138031005859375,0.0245513916015625,0.182403564453125,0.0,0.0,0.00286865234375
81,0.0,0.0,0.0054473876953125,0.2082672119140625,0.258575439453125,0.0618133544921875,0.4561767578125,0.0,0.0,0.0097198486328125
82,0.0,0.0,0.017059326171875,0.699615478515625,0.06884765625,0.0111541748046875,0.2024688720703125,0.0,0.0,0.0008544921875
83,0.0,0.0,0.0035552978515625,0.6660308837890625,0.0910797119140625,0.0073394775390625,0.2315216064453125,0.0,0.0,0.0004730224609375
84,0.0,0.0,0.0051422119140625,0.7078704833984375,0.0662994384765625,0.0103759765625,0.2102813720703125,0.0,0.0,3.0517578125e-05
85,0.0,0.0,0.0049285888671875,0.5279998779296875,0.151947021484375,0.0189056396484375,0.2949981689453125,0.0,0.0,0.001220703125
86,0.0,0.0,0.007415771484375,0.53662109375,0.13531494140625,0.0168609619140625,0.3037567138671875,0.0,0.0,3.0517578125e-05
87,0.0,0.0,0.014068603515625,0.56585693359375,0.13739013671875,0.0162200927734375,0.265899658203125,0.0,0.0,0.0005645751953125
88,0.0,0.0,0.0228424072265625,0.7214813232421875,0.059356689453125,0.00360107421875,0.1920318603515625,0.0,0.0,0.0006866455078125
89,0.0,0.0,0.042205810546875,0.632080078125,0.0883026123046875,0.00946044921875,0.2279510498046875,0.0,0.0,0.0
90,0.0,0.0,0.0111083984375,0.6308135986328125,0.1249237060546875,0.023101806640625,0.210052490234375,0.0,0.0,0.0
91,0.0,0.0,0.0093841552734375,0.48638916015625,0.2199859619140625,0.0137939453125,0.27044677734375,0.0,0.0,0.0
92,0.0,0.0,0.002105712890625,0.08795166015625,0.405426025390625,0.037353515625,0.4536895751953125,0.0,0.0,0.0134735107421875
93,0.0,0.0,0.0321502685546875,0.1441192626953125,0.529052734375,0.0094757080078125,0.2847900390625,0.0,0.0,0.0004119873046875
94,0.0,0.0,0.04046630859375,0.2434844970703125,0.3937530517578125,0.008056640625,0.3126373291015625,0.0,0.0,0.0016021728515625
95,0.0,0.0,0.0120391845703125,0.3452606201171875,0.39764404296875,0.0037841796875,0.2398834228515625,0.0,0.0,0.0013885498046875
96,0.0,0.0,0.0070648193359375,0.31085205078125,0.4124603271484375,0.00457763671875,0.265045166015625,0.0,0.0,0.0
97,0.0,0.0,0.004302978515625,0.313568115234375,0.38531494140625,0.0026092529296875,0.2930908203125,0.0,0.0,0.0011138916015625
98,0.0,0.0,0.0083770751953125,0.4288330078125,0.2613677978515625,0.0028076171875,0.298187255859375,0.0,0.0,0.00042724609375
99,0.0,0.0,0.0020904541015625,0.1910400390625,0.4757537841796875,0.0154571533203125,0.312896728515625,0.0,0.0,0.0027618408203125
100,0.0,0.0,0.0195770263671875,0.3530731201171875,0.300262451171875,0.0102386474609375,0.3167724609375,0.0,0.0,7.62939453125e-05
101,0.0,0.0,0.0065155029296875,0.2435455322265625,0.4515380859375,0.0079498291015625,0.2903289794921875,0.0,0.0,0.0001220703125
102,0.0,0.0,0.001373291015625,0.16387939453125,0.6149749755859375,0.0081787109375,0.2115936279296875,0.0,0.0,0.0
103,0.0,0.0,0.00323486328125,0.0563201904296875,0.40985107421875,0.014892578125,0.5111236572265625,0.0,0.0,0.00457763671875
104,0.0,0.0,0.00396728515625,0.183074951171875,0.520355224609375,0.0128936767578125,0.2796173095703125,0.0,0.0,9.1552734375e-05
105,0.0,0.0,0.007415771484375,0.1565704345703125,0.5642547607421875,0.0392303466796875,0.2324676513671875,0.0,0.0,6.103515625e-05
106,0.0,0.0,0.0073394775390625,0.176055908203125,0.483978271484375,0.0688323974609375,0.261627197265625,0.0,0.0,0.002166748046875
107,0.0,0.0,0.018035888671875,0.2711334228515625,0.4493408203125,0.010101318359375,0.24981689453125,0.0,0.0,0.0015716552734375
108,0.0,0.0,0.0203094482421875,0.22052001953125,0.5500030517578125,0.0068359375,0.2023162841796875,0.0,0.0,1.52587890625e-05
109,0.0,0.0,0.0100250244140625,0.400482177734375,0.428436279296875,0.013214111328125,0.1478424072265625,0.0,0.0,0.0
110,0.0,0.0,0.004913330078125,0.3867950439453125,0.3721160888671875,0.0632171630859375,0.1729583740234375,0.0,0.0,0.0
111,0.0,0.0,0.0020751953125,0.3195648193359375,0.4302978515625,0.05145263671875,0.1966094970703125,0.0,0.0,0.0
112,0.0,0.0,0.0014190673828125,0.2696990966796875,0.5022735595703125,0.0780792236328125,0.148529052734375,0.0,0.0,0.0
113,0.0,0.0,0.0043487548828125,0.364715576171875,0.4464111328125,0.0546417236328125,0.1298828125,0.0,0.0,0.0
114,0.0,0.0,0.0079193115234375,0.343353271484375,0.3880157470703125,0.01910400390625,0.241546630859375,0.0,0.0,6.103515625e-05
115,0.0,0.0,0.011962890625,0.0960235595703125,0.2962188720703125,0.0097808837890625,0.5839080810546875,0.0,0.0,0.002105712890625
116,0.0,0.0,0.00238037109375,0.2673187255859375,0.4345245361328125,0.1176300048828125,0.1781463623046875,0.0,0.0,0.0
117,0.0,0.0,0.0047149658203125,0.2515411376953125,0.360076904296875,0.1201019287109375,0.26318359375,0.0,0.0,0.0003814697265625
118,0.0,0.0,0.004180908203125,0.199493408203125,0.4998779296875,0.07208251953125,0.2239837646484375,0.0,0.0,0.0003814697265625
119,0.0,0.0,0.0034027099609375,0.1539154052734375,0.565185546875,0.1602935791015625,0.1168365478515625,0.0,0.0,0.0003662109375
120,0.0,0.0,0.0012359619140625,0.075408935546875,0.62255859375,0.17620849609375,0.12255859375,0.0,0.0,0.0020294189453125
121,0.0,0.0,0.016387939453125,0.137298583984375,0.474700927734375,0.1610565185546875,0.210540771484375,0.0,0.0,1.52587890625e-05
122,0.0,0.0,0.030670166015625,0.2300567626953125,0.3719940185546875,0.12579345703125,0.2414703369140625,0.0,0.0,1.52587890625e-05
123,0.0,0.0,0.0027313232421875,0.270477294921875,0.4017486572265625,0.125274658203125,0.1968994140625,0.0,0.0,0.00286865234375
124,0.0,0.0,0.0181121826171875,0.54351806640625,0.18255615234375,0.009979248046875,0.2410125732421875,0.0,0.0,0.00482177734375
125,0.0,0.0,0.01202392578125,0.68109130859375,0.0763702392578125,0.0116729736328125,0.2130126953125,0.0,0.0,0.005828857421875
126,0.0,0.0,0.008575439453125,0.08734130859375,0.224212646484375,0.015167236328125,0.664459228515625,0.0,0.0,0.000244140625
127,0.0,0.0,0.012298583984375,0.696075439453125,0.063934326171875,0.00433349609375,0.2169036865234375,0.0,0.0,0.0064544677734375
128,0.0,0.0,0.0273284912109375,0.685394287109375,0.0894775390625,0.0109405517578125,0.186004638671875,0.0,0.0,0.0008544921875
129,0.0,0.0,0.0192108154296875,0.47314453125,0.15771484375,0.022308349609375,0.326446533203125,0.0,0.0,0.0011749267578125
130,0.0,0.0,0.0121612548828125,0.4043121337890625,0.0999603271484375,0.0167388916015625,0.4656524658203125,0.0,0.0,0.0011749267578125
131,0.0,0.0,0.0097503662109375,0.403839111328125,0.1219024658203125,0.0098876953125,0.454620361328125,0.0,0.0,0.0
132,0.0,0.0,0.01007080078125,0.526458740234375,0.0694732666015625,0.00543212890625,0.3885650634765625,0.0,0.0,0.0
133,0.0,0.0,0.0080108642578125,0.6018524169921875,0.10321044921875,0.0090789794921875,0.2769622802734375,0.0,0.0,0.000885009765625
134,0.0,0.0,0.0107421875,0.61822509765625,0.142791748046875,0.0272369384765625,0.1969757080078125,0.0,0.0,0.0040283203125
135,0.0,0.0,0.0113525390625,0.626312255859375,0.125274658203125,0.0334625244140625,0.2016143798828125,0.0,0.0,0.001983642578125
136,0.0,0.0,0.009552001953125,0.4623870849609375,0.138763427734375,0.0385894775390625,0.3507080078125,0.0,0.0,0.0
137,0.0,0.0,0.013153076171875,0.168182373046875,0.225982666015625,0.01995849609375,0.5691986083984375,0.0,0.0,0.0035247802734375
138,0.0,0.0,0.010711669921875,0.454803466796875,0.1367034912109375,0.050445556640625,0.3473358154296875,0.0,0.0,0.0
139,0.0,0.0,0.008209228515625,0.4006500244140625,0.35113525390625,0.0542449951171875,0.1857452392578125,0.0,0.0,1.52587890625e-05
140,0.0,0.0,0.008575439453125,0.477264404296875,0.2919464111328125,0.02606201171875,0.196136474609375,0.0,0.0,1.52587890625e-05
141,0.0,0.0,0.0047149658203125,0.438385009765625,0.3338623046875,0.0429534912109375,0.180084228515625,0.0,0.0,0.0
142,0.0,0.0,0.0094451904296875,0.5169525146484375,0.34210205078125,0.02716064453125,0.104339599609375,0.0,0.0,0.0
143,0.0,0.0,0.0078582763671875,0.352569580078125,0.4873046875,0.029022216796875,0.1231231689453125,0.0,0.0,0.0001220703125
144,0.0,0.0,0.002899169921875,0.2686920166015625,0.4462890625,0.0501556396484375,0.2318878173828125,0.0,0.0,7.62939453125e-05
145,0.0,0.0,0.0113525390625,0.1098480224609375,0.563323974609375,0.0305023193359375,0.281951904296875,0.0,0.0,0.003021240234375
146,0.0,0.0,0.0168304443359375,0.224761962890625,0.44110107421875,0.01947021484375,0.297637939453125,0.0,0.0,0.0001983642578125
147,0.0,0.0,0.0010986328125,0.135833740234375,0.4959869384765625,0.0460052490234375,0.320556640625,0.0,0.0,0.000518798828125
148,0.0,0.0,0.0060272216796875,0.173126220703125,0.2198333740234375,0.02386474609375,0.5700836181640625,0.0,0.0,0.0070648193359375
149,0.0,0.0,0.00836181640625,0.2273712158203125,0.3285369873046875,0.0231170654296875,0.4120330810546875,0.0,0.0,0.000579833984375
150,0.0,0.0,0.028472900390625,0.3997650146484375,0.2019805908203125,0.017669677734375,0.351287841796875,0.0,0.0,0.000823974609375
151,0.0,0.0,0.011566162109375,0.67169189453125,0.08929443359375,0.019317626953125,0.20806884765625,0.0,0.0,6.103515625e-05
152,0.0,0.0,0.0126190185546875,0.585296630859375,0.1366424560546875,0.0675811767578125,0.1978302001953125,0.0,0.0,3.0517578125e-05
153,0.0,0.0,0.0400238037109375,0.6531982421875,0.1218414306640625,0.035064697265625,0.149871826171875,0.0,0.0,0.0
154,0.0,0.0,0.0195465087890625,0.355926513671875,0.3699188232421875,0.0234375,0.231170654296875,0.0,0.0,0.0
155,0.0,0.0,0.004638671875,0.419677734375,0.36480712890625,0.03131103515625,0.1794891357421875,0.0,0.0,7.62939453125e-05
156,0.0,0.0,0.0042266845703125,0.7150115966796875,0.1351470947265625,0.0281829833984375,0.116790771484375,0.0,0.0,0.000640869140625
157,0.0,0.0,0.0047607421875,0.670440673828125,0.1381683349609375,0.03839111328125,0.1468048095703125,0.0,0.0,0.001434326171875
158,0.0,0.0,0.006317138671875,0.484222412109375,0.21722412109375,0.0666656494140625,0.225006103515625,0.0,0.0,0.0005645751953125
159,0.0,0.0,0.002838134765625,0.150421142578125,0.2344207763671875,0.026153564453125,0.572235107421875,0.0,0.0,0.0139312744140625
160,0.0,0.0,0.0079193115234375,0.3271026611328125,0.302276611328125,0.1190643310546875,0.2433319091796875,0.0,0.0,0.00030517578125
161,0.0,0.0,0.003814697265625,0.3914337158203125,0.3072509765625,0.105865478515625,0.1916351318359375,0.0,0.0,0.0
162,0.0,0.0,0.0112762451171875,0.3144073486328125,0.2711029052734375,0.070831298828125,0.3319549560546875,0.0,0.0,0.00042724609375
163,0.0,0.0,0.006011962890625,0.1369476318359375,0.4847869873046875,0.1231689453125,0.2486572265625,0.0,0.0,0.00042724609375
164,0.0,0.0,0.001922607421875,0.1104583740234375,0.5515899658203125,0.1277923583984375,0.2082366943359375,0.0,0.0,0.0
165,0.0,0.0,0.001068115234375,0.0845794677734375,0.5386505126953125,0.192291259765625,0.1826171875,0.0,0.0,0.00079345703125
166,0.0,0.0,0.0054779052734375,0.295501708984375,0.38690185546875,0.1105194091796875,0.2012176513671875,0.0,0.0,0.0003814697265625
167,0.0,0.0,0.01287841796875,0.4093170166015625,0.3039703369140625,0.0784454345703125,0.19500732421875,0.0,0.0,0.0003814697265625
168,0.0,0.0,0.004241943359375,0.2935333251953125,0.261627197265625,0.1663970947265625,0.2723388671875,0.0,0.0,0.001861572265625
169,0.0,0.0,0.016387939453125,0.584564208984375,0.15283203125,0.00732421875,0.23773193359375,0.0,0.0,0.00115966796875
170,0.0,0.0,0.0035400390625,0.1252899169921875,0.270904541015625,0.049560546875,0.5439910888671875,0.0,0.0,0.0067138671875
171,0.0,0.0,0.019989013671875,0.679962158203125,0.086151123046875,0.005859375,0.2056427001953125,0.0,0.0,0.0023956298828125
172,0.0,0.0,0.009979248046875,0.6788482666015625,0.0424041748046875,0.005462646484375,0.2587738037109375,0.0,0.0,0.0045318603515625
173,0.0,0.0,0.0404510498046875,0.7422332763671875,0.0284881591796875,0.0024261474609375,0.181396484375,0.0,0.0,0.0050048828125
174,0.0,0.0,0.0357818603515625,0.55267333984375,0.0882568359375,0.0155029296875,0.3069915771484375,0.0,0.0,0.00079345703125
175,0.0,0.0,0.0133819580078125,0.437255859375,0.0986328125,0.0194549560546875,0.43096923828125,0.0,0.0,0.00030517578125
176,0.0,0.0,0.0137481689453125,0.5472259521484375,0.072265625,0.007904052734375,0.358856201171875,0.0,0.0,0.0
177,0.0,0.0,0.011474609375,0.555145263671875,0.1311187744140625,0.013427734375,0.2888336181640625,0.0,0.0,0.0
178,0.0,0.0,0.01531982421875,0.4719696044921875,0.194244384765625,0.030242919921875,0.2878570556640625,0.0,0.0,0.0003662109375
179,0.0,0.0,0.02777099609375,0.5506744384765625,0.1501617431640625,0.057861328125,0.2111358642578125,0.0,0.0,0.0023956298828125
180,0.0,0.0,0.0281524658203125,0.578216552734375,0.1539306640625,0.0563201904296875,0.1812744140625,0.0,0.0,0.002105712890625
181,0.0,0.0,0.0106353759765625,0.19830322265625,0.228668212890625,0.0415802001953125,0.5150604248046875,0.0,0.0,0.0057525634765625
182,0.0,0.0,0.004425048828125,0.4006500244140625,0.2347412109375,0.0522308349609375,0.3040618896484375,0.0,0.0,0.0038909912109375
183,0.0,0.0,0.011077880859375,0.37945556640625,0.204193115234375,0.0740509033203125,0.32806396484375,0.0,0.0,0.0031585693359375
184,0.0,0.0,0.014312744140625,0.4011993408203125,0.19110107421875,0.1089324951171875,0.284423828125,0.0,0.0,3.0517578125e-05
185,0.0,0.0,0.0033416748046875,0.3407135009765625,0.2604827880859375,0.21295166015625,0.182373046875,0.0,0.0,0.0001373291015625
186,0.0,0.0,0.011505126953125,0.626251220703125,0.129913330078125,0.097076416015625,0.13525390625,0.0,0.0,0.0
187,0.0,0.0,0.020660400390625,0.5986785888671875,0.1560211181640625,0.0245208740234375,0.2001190185546875,0.0,0.0,0.0
188,0.0,0.0,0.0162811279296875,0.51544189453125,0.2580108642578125,0.03192138671875,0.1783447265625,0.0,0.0,0.0
189,0.0,0.0,0.0039520263671875,0.3954925537109375,0.259124755859375,0.0699920654296875,0.2714385986328125,0.0,0.0,0.0
190,0.0,0.0,0.00518798828125,0.255859375,0.382354736328125,0.0694732666015625,0.2871246337890625,0.0,0.0,0.0
191,0.0,0.0,0.0066680908203125,0.1526031494140625,0.4345703125,0.0326080322265625,0.37213134765625,0.0,0.0,0.0014190673828125
192,0.0,0.0,0.00469970703125,0.222137451171875,0.35357666015625,0.0372314453125,0.3789520263671875,0.0,0.0,0.0034027099609375
193,0.0,0.0,0.008636474609375,0.1871185302734375,0.3502655029296875,0.038116455078125,0.4134063720703125,0.0,0.0,0.0024566650390625
194,0.0,0.0,0.0030517578125,0.293487548828125,0.3750457763671875,0.0250244140625,0.30279541015625,0.0,0.0,0.0005950927734375
195,0.0,0.0,0.004241943359375,0.5186767578125,0.26751708984375,0.0496978759765625,0.1570892333984375,0.0,0.0,0.002777099609375
196,0.0,0.0,0.005401611328125,0.6373748779296875,0.161590576171875,0.04241943359375,0.1489715576171875,0.0,0.0,0.004241943359375
197,0.0,0.0,0.0042572021484375,0.5221710205078125,0.1491546630859375,0.1818389892578125,0.1424407958984375,0.0,0.0,0.0001373291015625
198,0.0,0.0,0.0160064697265625,0.46331787109375,0.2232513427734375,0.117645263671875,0.1796417236328125,0.0,0.0,0.0001373291015625
199,0.0,0.0,0.0268707275390625,0.423828125,0.2298126220703125,0.050628662109375,0.268829345703125,0.0,0.0,3.0517578125e-05
200,0.0,0.0,0.0031280517578125,0.232391357421875,0.327789306640625,0.1225128173828125,0.31414794921875,0.0,0.0,3.0517578125e-05
201,0.0,0.0,0.0023651123046875,0.26220703125,0.3612518310546875,0.126190185546875,0.2433624267578125,0.0,0.0,0.0046234130859375
202,0.0,0.0,0.0010528564453125,0.4449005126953125,0.3388671875,0.048736572265625,0.16204833984375,0.0,0.0,0.00439453125
203,0.0,0.0,0.0160675048828125,0.1065216064453125,0.3984527587890625,0.0329742431640625,0.442169189453125,0.0,0.0,0.003814697265625
204,0.0,0.0,0.004852294921875,0.5950469970703125,0.15386962890625,0.0342254638671875,0.2114410400390625,0.0,0.0,0.0005645751953125
205,0.0,0.0,0.0052642822265625,0.353546142578125,0.237640380859375,0.1614837646484375,0.2420654296875,0.0,0.0,0.0
